pair_idx,dt,curr_x,curr_y,curr_z,curr_roll,curr_pitch,curr_yaw,curr_vx,curr_vy,curr_vz,curr_wx,curr_wy,curr_wz,curr_ax,curr_ay,curr_az,curr_alpha_x,curr_alpha_y,curr_alpha_z,thrust,torque_roll,torque_pitch,torque_yaw,next_x,next_y,next_z,next_roll,next_pitch,next_yaw,next_vx,next_vy,next_vz,next_wx,next_wy,next_wz,next_ax,next_ay,next_az,next_alpha_x,next_alpha_y,next_alpha_z
7740,0.020007,0.115916,0.042157,0.023296,-0.023261,0.049882,1.548154,-0.368419,1.001141,0.084826,-0.126854,0.411743,0.111886,-0.801343,-0.316979,-0.322611,-0.123180,0.396982,0.104605,0.317390,0.122916,-0.399995,0.099336,0.107344,0.058972,0.022179,-0.023904,0.051997,1.548228,-0.355411,0.970804,0.043989,-0.113797,0.362798,0.082843,-0.880433,-0.397795,-0.319570,-0.112728,0.358475,0.091092
7741,0.020225,2.934844,0.757770,-0.498709,-0.016455,-0.003961,1.665378,0.891754,2.535181,-0.212066,0.656878,0.240055,1.140443,-2.798360,1.155978,0.289266,0.655716,0.241330,1.148395,-0.209491,-0.034789,-0.091102,-1.474203,2.960411,0.799096,-0.499303,-0.012818,-0.002645,1.666612,0.902009,2.530134,-0.200099,0.668046,0.227892,1.105506,-3.016622,1.238565,0.254282,0.667954,0.226331,1.114501
7742,0.020009,-1.713106,-0.401521,0.910634,0.005027,-0.007105,1.318818,-1.155644,-0.794177,-0.374031,-0.512347,-0.398487,-0.861216,1.367123,-0.777246,0.556875,-0.512332,-0.403351,-0.866213,-0.569342,0.111869,-0.001050,1.449078,-1.730572,-0.410271,0.908929,0.003138,-0.008573,1.318105,-1.154968,-0.789017,-0.348748,-0.509188,-0.408095,-0.843330,1.158663,-0.896194,0.578478,-0.510839,-0.407895,-0.849441
7743,0.019999,-1.536145,0.094174,-1.347552,-0.100822,0.013733,1.577029,-1.880157,-0.028679,1.217626,-0.796043,0.023765,-0.025415,0.167387,-1.947780,-0.054634,-0.792573,0.016978,-0.030307,0.245231,0.191738,-0.050476,0.035780,-1.569768,0.094578,-1.338192,-0.105263,0.013825,1.576852,-1.813303,-0.032175,1.210669,-0.778746,0.021947,-0.031235,0.150364,-1.969011,-0.100622,-0.775326,0.021341,-0.019200
7744,0.019994,-2.007383,0.863581,-1.874430,-0.022212,0.008311,1.831414,0.179843,-2.720698,-1.331167,0.264409,-0.528313,1.176640,3.081994,-0.873487,0.929332,0.259499,-0.528286,1.160909,-0.918828,-0.195295,0.085338,-1.135371,-2.005185,0.820049,-1.881957,-0.020743,0.005462,1.832889,0.189851,-2.710884,-1.258856,0.252423,-0.527284,1.159644,3.019353,-0.717219,0.910619,0.254396,-0.524749,1.180476
7745,0.019988,-3.095525,-2.027103,1.552998,-0.003940,-0.010181,1.585453,-0.795514,0.894610,-0.233038,-0.028613,-0.022306,0.005759,-1.162555,-1.299042,0.178534,-0.027072,-0.019958,0.000626,-0.143731,-0.023753,-0.024684,0.023810,-3.106701,-2.016997,1.552121,-0.004046,-0.010252,1.585440,-0.792550,0.896690,-0.231032,-0.032142,-0.021080,0.005444,-0.984244,-1.082303,0.173863,-0.035902,-0.026079,-0.010092
7746,0.020002,-0.483544,1.086972,-1.439566,0.001560,0.013975,1.898851,-0.356633,-0.280059,0.123907,0.012896,-0.029995,2.572433,0.204135,-0.477282,0.086162,0.011393,-0.030695,2.571450,-0.051039,-0.077086,0.005005,-2.357072,-0.487038,1.083361,-1.438697,0.001641,0.013864,1.901110,-0.353883,-0.283569,0.120378,0.014811,-0.033786,2.595027,0.240691,-0.490567,0.086187,0.015408,-0.032214,2.600957
7747,0.019998,-3.010731,-2.101102,1.559714,-0.003453,-0.009792,1.585587,-0.816529,0.880000,-0.245479,-0.013223,-0.008532,-0.002210,-1.009324,-1.144004,0.156159,-0.014687,-0.006850,0.000219,-0.123644,-0.027601,-0.040612,0.026593,-3.022099,-2.091315,1.558806,-0.003501,-0.009834,1.585576,-0.813872,0.881945,-0.243540,-0.015745,-0.014826,-0.000190,-1.037656,-0.944511,0.166199,-0.014266,-0.012048,0.006457
7748,0.020009,2.397138,0.999876,-0.594166,0.024828,-0.101038,1.671642,1.825675,1.690488,0.721960,1.014955,0.062198,-2.086105,-1.720152,1.971563,0.383161,1.026304,0.074795,-2.085326,-0.374193,-0.155358,0.454658,-0.118710,2.434907,1.033665,-0.589568,0.030882,-0.100507,1.669221,1.799303,1.743819,0.753118,1.042701,0.115773,-2.122877,-1.794317,2.003742,0.396482,1.044231,0.120073,-2.112593
7749,0.019999,0.226114,-0.114353,0.077984,0.028189,-0.027358,1.438690,0.534463,-0.066825,-0.428275,0.215411,0.185607,-1.896129,-0.039973,0.711358,-0.081634,0.214425,0.186887,-1.881070,0.147085,-0.426406,-0.066159,3.549358,0.233808,-0.113543,0.076041,0.029013,-0.026655,1.437162,0.524429,-0.053443,-0.441274,0.203598,0.184362,-1.780902,0.168965,0.417101,-0.096309,0.204979,0.179820,-1.743400
7750,0.019999,0.863011,0.025993,-1.558271,0.102186,0.006150,1.575594,-2.032746,0.034887,-0.397133,-0.527328,0.020010,-0.003915,-0.010278,-2.244620,0.201614,-0.527522,0.015555,-0.027104,-0.233544,0.278179,0.010581,0.042640,0.815005,0.027109,-1.561741,0.099249,0.006244,1.575793,-2.084859,0.033208,-0.385158,-0.542541,0.013981,-0.018724,-0.255676,-2.248728,0.217162,-0.544678,0.014681,-0.021625
7751,0.020020,-1.245405,0.088051,-1.417560,-0.066324,0.012147,1.578012,-2.290374,-0.005353,1.167835,-0.869684,0.057030,-0.018965,0.110771,-2.445244,0.278874,-0.866495,0.057036,-0.027493,-0.119826,0.243307,-0.029786,0.029630,-1.288994,0.089228,-1.408070,-0.071195,0.012415,1.577905,-2.242640,-0.007953,1.185328,-0.862970,0.050180,-0.018891,0.054849,-2.376631,0.247100,-0.864378,0.048613,-0.030547
7752,0.020012,-0.747421,-0.896973,-0.197991,0.001076,-0.003881,1.775796,-0.016977,0.005636,-0.977352,0.194336,0.227018,0.331128,-0.123151,-0.152568,0.238398,0.195241,0.206938,0.322097,-0.369035,-0.300756,0.086766,-1.014504,-0.747711,-0.897012,-0.200126,0.001433,-0.003658,1.775950,-0.017493,0.006422,-0.973832,0.189624,0.121793,0.330053,-0.112511,0.099128,0.271462,0.185770,0.093614,0.321949
7753,0.019892,0.276737,-2.158838,-0.318763,-0.007971,-0.031043,1.829377,-0.000659,0.635927,0.119987,-0.043659,-0.024151,0.141856,-0.726724,0.292643,0.245687,-0.047425,-0.022405,0.140869,-0.202548,0.019566,0.001380,-1.035679,0.277934,-2.148136,-0.316966,-0.008249,-0.031159,1.829651,-0.000136,0.652275,0.130906,-0.049220,-0.021993,0.122710,-0.631974,0.113299,0.236545,-0.046948,-0.018819,0.133094
7754,0.019995,-0.717912,-0.868182,1.277045,-0.131171,-0.082744,1.824846,0.343411,0.482136,0.026388,-0.389144,0.175125,-0.442120,-0.416151,0.477374,-0.613499,-0.321685,0.218726,-0.479100,0.573788,1.700364,0.705298,-1.033497,-0.707800,-0.857502,1.276828,-0.132303,-0.081307,1.824002,0.405119,0.545448,-0.016321,-0.121599,0.335770,-0.467586,-0.753837,0.544167,-0.571541,-0.101101,0.350662,-0.476286
7755,0.020013,0.756295,0.496385,-1.003820,0.010498,0.015795,1.449480,-0.102415,-0.516665,-0.801431,0.003781,-0.141624,-0.168073,0.762880,-0.044962,0.204851,0.004203,-0.139117,-0.165478,-0.166841,-0.024260,0.021461,0.596683,0.755171,0.490858,-1.007545,0.010521,0.015290,1.449287,-0.106249,-0.519863,-0.796521,0.007077,-0.137678,-0.195318,0.352153,-0.064717,0.218988,0.004999,-0.144399,-0.182212
7756,0.020000,0.235562,0.224203,-0.111135,0.001120,-0.022281,1.561672,-0.072461,0.391797,-0.401319,-0.019851,-0.024588,-0.103908,-0.525629,-0.165140,0.045137,-0.017519,-0.023023,-0.103261,-0.014837,0.031271,-0.014631,0.092203,0.235384,0.229667,-0.113692,0.001052,-0.022362,1.561592,-0.072558,0.400687,-0.407111,-0.020669,-0.021490,-0.109468,-0.404914,0.025324,0.057023,-0.016280,-0.015776,-0.104797
7757,0.020004,0.383395,0.839545,-1.077010,-0.001692,0.020518,1.734441,0.054651,1.207565,0.441354,0.262597,0.357568,-0.627351,-1.187826,0.350628,0.021405,0.265695,0.363863,-0.616326,-0.005266,-0.097643,0.003670,-0.192369,0.388327,0.858967,-1.075291,-0.000251,0.022525,1.733593,0.059267,1.193084,0.428946,0.261173,0.365071,-0.635228,-1.502081,0.313455,0.044460,0.258660,0.363271,-0.636818
7758,0.020005,2.413218,-0.689459,-0.368167,-0.057385,-0.066438,1.604945,-0.185698,1.986196,-0.852995,-0.231688,0.273037,1.741489,-2.312704,-0.040731,0.317236,-0.227710,0.275510,1.749261,-0.269202,0.199072,-0.035038,-0.876396,2.413392,-0.664865,-0.372565,-0.058302,-0.065365,1.606326,-0.163582,2.009774,-0.839230,-0.211672,0.277022,1.754444,-2.253697,0.107001,0.319457,-0.210597,0.284970,1.742226
7759,0.019995,0.237919,0.001794,1.330861,0.001723,0.002099,1.603555,-0.076898,0.029410,-0.046938,-0.021947,0.047011,-0.113564,-0.018240,-0.247948,0.155574,-0.027338,0.057994,-0.102483,-0.101823,-0.035807,-0.028953,-0.008897,0.236577,0.003428,1.330303,0.001592,0.002396,1.603360,-0.076984,0.029942,-0.046530,-0.018887,0.056482,-0.111173,-0.001312,0.003134,0.138589,-0.020936,0.053423,-0.123364
7760,0.019992,-0.973812,3.124851,-1.040334,-0.042950,0.113516,1.779461,-2.497423,-0.884178,-0.412438,-0.353832,0.133740,0.424651,0.330898,-3.325038,-0.727033,-0.351410,0.131583,0.421208,0.858406,0.105357,-0.131926,-1.281440,-1.037531,3.103639,-1.045312,-0.045488,0.114376,1.780080,-2.432381,-0.956212,-0.501992,-0.330502,0.099937,0.433863,0.312632,-3.337314,-0.761095,-0.328454,0.099576,0.424336
7761,0.019988,0.142950,2.020990,0.000109,0.030468,0.136891,1.568417,1.029668,-4.668399,-11.309607,0.341665,-3.301811,-0.026027,4.053473,1.194529,2.657873,0.346593,-3.277951,-0.007408,-4.133083,-0.250009,1.275582,0.061271,0.166052,1.930862,-0.084153,0.032224,0.119611,1.568069,1.014115,-4.730413,-11.056556,0.333828,-3.190623,-0.029363,4.187816,1.067463,3.135825,0.330224,-3.182394,-0.032621
7762,0.019968,-1.103197,-0.992314,1.038670,-0.027264,-0.029376,1.611506,0.260733,-0.034727,-0.604820,0.580099,0.576232,1.118165,0.115912,0.241176,0.194925,0.575296,0.560104,1.105949,-0.326929,-0.355467,-0.309825,-0.701172,-1.099603,-0.991546,1.036766,-0.026290,-0.028562,1.611938,0.266297,-0.028327,-0.606643,0.537204,0.445854,1.116089,-0.189497,0.364946,0.008429,0.456063,0.286251,1.103172
7763,0.019996,1.298029,0.021194,-0.905918,0.177412,0.006841,1.575010,-3.040473,0.029233,-1.219676,-1.290565,-0.049242,-0.022394,-0.147370,-3.186877,-0.169505,-1.294692,-0.048825,-0.015775,-0.317605,0.121485,0.077678,0.056468,1.220439,0.022253,-0.917081,0.170133,0.006572,1.575318,-3.136352,0.025935,-1.217512,-1.333676,-0.053364,-0.020133,-0.087503,-3.256572,-0.011894,-1.336514,-0.052208,-0.018885
7764,0.020005,-0.335780,0.583792,1.177913,-0.000301,-0.007011,1.468546,-0.090198,0.309429,0.408241,-0.032857,0.028351,0.679664,-0.251181,0.020281,0.135301,-0.033259,0.027727,0.693975,-0.094534,-0.031767,0.015339,0.089451,-0.336835,0.587968,1.179654,-0.000395,-0.006930,1.469128,-0.089617,0.312309,0.407192,-0.028540,0.022477,0.667357,-0.269328,-0.197343,0.110796,-0.033298,0.022079,0.679850
